filename, 31d1eefdbeca-h2-simpless-dks-lmcountlmmergedlmrhwlmhm1, 31d1eefdbeca-h2-simpless-dks-masb50ksccdfp, 31d1eefdbeca-h2-simpless-dks-lmcountlmrhw, 31d1eefdbeca-h2-simpless-dks-blind, 31d1eefdbeca-h2-simpless-dks-celmcut, 31d1eefdbeca-h2-simpless-dks-zopdbsgenetic, 31d1eefdbeca-h2-simpless-dks-masb50ksbmiasm, 31d1eefdbeca-h2-simpless-dks-masginfsccdfp, 31d1eefdbeca-simpless-dks-masb50kmiasmdfp, 31d1eefdbeca-h2-simpless-dks-cpdbshc900, 31d1eefdbeca-h2-simpless-oss-blind, 31d1eefdbeca-h2-simpless-oss-celmcut, 31d1eefdbeca-h2-simpless-oss-lmcountlmrhw, 31d1eefdbeca-h2-simpless-oss-masb50ksccdfp, 31d1eefdbeca-h2-simpless-oss-lmcountlmmergedlmrhwlmhm1, 31d1eefdbeca-h2-simpless-oss-zopdbsgenetic, 31d1eefdbeca-h2-simpless-oss-cpdbshc900, 31d1eefdbeca-simpless-oss-masb50kmiasmdfp, 31d1eefdbeca-h2-simpless-oss-masb50ksbmiasm, 31d1eefdbeca-h2-simpless-oss-masginfsccdfp, seq-opt-symba-1
ss_spanner-p003.pddl-bolded-cs.png, 3.17065, 1.55009, 3.16638, 1.88484, 2.50807, 4.00605, 0.406228, 2.08341, 2.16053, 1.96729, 2.28398, 2.99571, 3.62911, 4.39336, 3.61544, 4.45128, 2.39121, 6.04489, 42.8467, 2.59065, 0.18
ss_spanner-p004.pddl-bolded-cs.png, 12.7859, 5.07864, 12.4983, 6.59057, 9.34, 8.82146, 0.479119, 6.182, 7.14798, 6.72811, 8.31667, 11.1121, 14.3324, 10.5533, 14.8599, 10.5702, 8.4731, 9.30968, 45.4447, 8.68925, 0.19
ss_spanner-p005.pddl-bolded-cs.png, 9.27327, 4.98517, 9.42628, 4.60769, 6.44582, 6.8954, 0.423089, 4.92765, 5.00186, 4.71289, 5.68023, 7.64599, 10.5742, 8.9985, 10.6365, 8.00586, 5.87833, 6.60126, 47.1803, 6.00706, 0.18
ss_spanner-p006.pddl-bolded-cs.png, 9.44469, 5.00155, 9.51722, 4.59252, 6.73613, 7.0495, 0.494628, 4.90115, 5.11109, 4.80225, 5.74473, 7.99148, 10.7942, 8.33363, 10.8485, 8.27417, 5.93064, 6.72361, 65.0156, 6.12849, 0.18
ss_spanner-p007.pddl-bolded-cs.png, 28.0527, 21.9789, 28.046, 21.6909, 24.6625, 27.6281, 0.558364, 19.1433, 20.0765, 18.5529, 26.5739, 29.1192, 32.3387, 26.0097, 32.5616, 32.262, 22.85, 24.383, 69.3676, 23.6077, 0.18
ss_spanner-p008.pddl-bolded-cs.png, 30.0602, 22.044, 29.265, 21.896, 24.9704, 27.3545, 0.579227, 19.1013, 19.9191, 18.5945, 25.6921, 29.2602, 33.7649, 26.8361, 34.0048, 32.1643, 22.9436, 24.0185, 72.2595, 23.5527, 0.16
ss_spanner-p009.pddl-bolded-cs.png, 99.9419, 61.829, 98.8839, 65.5243, 77.7081, 69.2406, 0.570893, 57.524, 58.8685, 57.059, 81.6368, 93.7937, 115.221, 76.0452, 113.503, 86.469, 71.1424, 73.4451, 104.119, 72.023, 0.17
ss_spanner-p010.pddl-bolded-cs.png, 15.6485, 12.1846, 15.9668, 10.7241, 12.5456, 15.5483, 0.687728, 9.52495, 9.94686, 9.2255, 12.8704, 14.3437, 17.7125, 15.6213, 17.5393, 17.5127, 10.9495, 16.2629, 87.5528, 11.2317, 0.31
ss_spanner-p011.pddl-bolded-cs.png, 20.0798, 14.1855, 20.0953, 12.8644, 14.4341, 17.8371, 0.683253, 11.3826, 11.7935, 11.0462, 15.3607, 16.6155, 22.616, 18.4358, 23.2009, 20.5968, 13.2937, 14.6104, 79.0718, 13.4464, 0.17
ss_spanner-p012.pddl-bolded-cs.png, 29.9358, 19.0181, 29.5709, 18.4706, 21.1218, 23.5476, 0.668269, 16.1684, 16.8184, 15.7118, 22.2705, 24.6746, 34.105, 24.4798, 32.7881, 27.3546, 19.0614, 20.9294, 96.5354, 19.3749, 0.22
ss_spanner-p013.pddl-bolded-cs.png, 25.5052, 21.7657, 25.2277, 18.2545, 22.4594, 24.4969, 0.638982, 17.9676, 18.8134, 17.562, 21.7383, 26.2175, 28.7482, 25.0919, 29.296, 27.5602, 20.887, 22.3804, 79.8962, 21.284, 0.16
ss_spanner-p014.pddl-bolded-cs.png, 47.7567, 34.2478, 47.9023, 30.7471, 39.9411, 37.464, 0.662307, 30.7464, 31.1714, 30.167, 37.6803, 46.5772, 53.9542, 41.6078, 55.1075, 45.1086, 36.7517, 39.0478, 91.3329, 37.3549, 0.25
ss_spanner-p015.pddl-bolded-cs.png, 50.6367, 33.7461, 49.7387, 30.8242, 39.8719, 41.084, 0.698583, 30.7029, 31.3656, 29.9809, 37.9049, 46.8691, 57.0919, 41.9591, 57.7136, 47.4951, 36.583, 38.392, 101.725, 37.1393, 0.27
ss_spanner-p016.pddl-bolded-cs.png, 63.8364, 40.7554, 63.8382, 38.1506, 50.0483, 47.7173, 0.717407, 37.4706, 38.4664, 37.4664, 45.3871, 58.501, 76.5444, 50.7513, 71.9474, 55.0919, 44.608, 46.0826, 112.677, 45.1832, 0.21
ss_spanner-p017.pddl-bolded-cs.png, 55.621, 34.0524, 56.081, 31.4375, 40.2336, 40.3449, 0.693655, 30.6221, 31.6617, 29.736, 37.8445, 49.1397, 61.6955, 42.0691, 63.0253, 47.5001, 36.4927, 38.7283, 96.336, 37.6269, 0.19
ss_spanner-p018.pddl-bolded-cs.png, 45.2807, 28.9409, 45.706, 25.875, 33.4448, 35.6447, 0.826592, 24.8249, 26.4832, 25.4091, 31.1146, 38.9274, 52.2692, 36.2421, 50.7584, 41.4853, 30.4488, 32.0724, 125.68, 30.1644, 0.25
ss_spanner-p019.pddl-bolded-cs.png, 95.6598, 67.7515, 93.7495, 62.5815, 83.8291, 68.0138, 0.708857, 63.5265, 65.4609, 63.146, 78.9582, 97.6399, 109.328, 84.8716, 108.269, 82.3648, 77.0985, 80.5306, 90.0394, 78.3611, 0.21
ss_spanner-p020.pddl-bolded-cs.png, 26.9591, 21.6578, 26.6505, 17.6047, 22.9361, 23.1064, 0.725938, 18.2878, 18.4841, 17.8699, 20.7702, 26.4394, 29.9056, 25.7498, 30.0646, 26.434, 20.9519, 22.684, 81.2409, 21.5786, 0.18
ss_spanner-p021.pddl-bolded-cs.png, 106.212, 68.5354, 104.769, 62.9636, 85.6982, 71.4726, 0.779258, 65.4026, 66.1181, 64.5588, 77.1062, 99.9675, 118.789, 83.51, 120.147, 84.4144, 77.5581, 80.3251, 121.357, 78.2976, 0.2
ss_spanner-p022.pddl-bolded-cs.png, 75.2634, 48.5466, 76.7975, 44.2348, 59.0868, 50.8026, 0.846651, 44.2784, 45.9609, 43.7243, 52.1644, 69.6433, 84.3275, 58.5273, 83.76, 60.5904, 53.7104, 54.874, 129.95, 54.2204, 0.26
ss_spanner-p023.pddl-bolded-cs.png, 80.0539, 48.0012, 80.5536, 43.5591, 59.3316, 51.3218, 0.83037, 44.8331, 45.6179, 43.9583, 53.3771, 69.2141, 89.9433, 58.6216, 90.7961, 60.3537, 52.7888, 54.7807, 124.103, 53.5893, 0.23
ss_spanner-p024.pddl-bolded-cs.png, 116.77, 68.1135, 117.629, 62.3937, 87.6761, 71.3414, 0.902531, 64.9448, 65.4622, 64.9603, 74.2739, 101.973, 129.92, 81.59, 123.668, 84.8652, 78.0853, 80.3403, 163.083, 78.8214, 0.24
ss_spanner-p025.pddl-bolded-cs.png, 34.5417, 26.5796, 34.4826, 32.8359, 31.1775, 36.8679, 0.661016, 24.2928, 26.0092, 23.8537, 39.2615, 34.9963, 38.9342, 31.79, 39.5048, 43.1262, 28.1694, 30.2199, 79.0657, 28.8318, 0.21
ss_spanner-p026.pddl-bolded-cs.png, 53.0692, 37.0228, 52.4868, 47.8109, 44.4744, 51.565, 0.702014, 34.7446, 36.0118, 33.7278, 57.3599, 51.9932, 58.9055, 44.2202, 60.1181, 60.7119, 40.3132, 43.1275, 93.7593, 41.58, 0.27
ss_spanner-p027.pddl-bolded-cs.png, 123.573, 75.5888, 122.744, 95.5829, 97.6364, 103.242, 0.75815, 72.8841, 75.0363, 71.3756, 118.862, 113.691, 137.95, 92.8271, 141.093, 124.938, 87.4746, 90.9123, 187.15, 90.1051, 0.28
ss_spanner-p028.pddl-bolded-cs.png, 65.5024, 40.2536, 65.1036, 55.6465, 49.8083, 61.586, 0.727602, 38.128, 39.5044, 37.5491, 66.7327, 57.4729, 74.0208, 50.6501, 73.1882, 73.3773, 45.6912, 47.2585, 115.883, 46.1027, 0.21
ss_spanner-p029.pddl-bolded-cs.png, 206.505, 108.209, 202.8, 126.684, 141.457, 148.464, 0.789296, 106.679, 107.817, 103.874, 172.009, 167.826, 226.365, 135.923, 245.555, 180.354, 129.204, 132.569, 217.07, 127.131, 0.23
ss_spanner-p030.pddl-bolded-cs.png, 211.324, 108.086, 208.173, 140.419, 143.733, 147.239, 0.82509, 105.422, 108.685, 103.582, 172.793, 167.524, 228.51, 127.093, 231.42, 180.328, 129.445, 131.286, 219.724, 130.548, 0.36
ss_spanner-p031.pddl-bolded-cs.png, 28.2162, 22.433, 27.9888, 23.6699, 25.1327, 32.4886, 0.757982, 20.1191, 21.2106, 19.6678, 26.603, 29.2397, 31.3806, 26.7704, 31.6974, 34.955, 23.1373, 28.7081, 88.3411, 23.9148, 0.26
ss_spanner-p032.pddl-bolded-cs.png, 31.8969, 23.9248, 31.5841, 24.179, 26.99, 33.1834, 0.773751, 21.9866, 22.7871, 21.2432, 28.8241, 31.1044, 35.9819, 29.6067, 36.6015, 37.9145, 25.4012, 27.2875, 95.8292, 25.6509, 0.26
ss_spanner-p033.pddl-bolded-cs.png, 170.473, 107.156, 174.359, 115.921, 136.319, 126.021, 0.845767, 107.016, 106.045, 102.987, 140.513, 159.533, 193.515, 132.986, 194.76, 148.803, 125.494, 128.694, 212.199, 128.001, 0.18
ss_spanner-p034.pddl-bolded-cs.png, 84.7223, 54.4365, 83.7766, 56.4176, 64.9015, 63.5383, 0.820761, 51.9674, 52.1931, 49.7716, 60.0779, 74.3838, 90.3064, 64.92, 94.435, 74.536, 59.9809, 61.3188, 140.09, 60.7019, 0.2
ss_spanner-p035.pddl-bolded-cs.png, 140.327, 76.4643, 137.398, 80.8195, 95.306, 88.8662, 0.905276, 74.2459, 74.5917, 72.9846, 96.7663, 110.376, 146.847, 92.1364, 150.527, 105.487, 86.8132, 89.5101, 187.078, 88.9245, 0.25
ss_spanner-p036.pddl-bolded-cs.png, 194.984, 108.248, 193.411, 115.276, 139.106, 123.003, 1.04312, 105.313, 106.337, 103.35, 143.65, 164.471, 215.781, 134.684, 219.383, 149.703, 127.067, 129.339, 237.699, 127.922, 0.38
ss_spanner-p037.pddl-bolded-cs.png, 76.5181, 56.2088, 75.8228, 53.3347, 67.8651, 62.0551, 0.919053, 53.4709, 54.8642, 52.3167, 63.5393, 78.434, 86.6987, 66.6626, 87.2282, 72.6891, 62.8731, 65.4031, 128.991, 64.1292, 0.21
ss_spanner-p038.pddl-bolded-cs.png, 66.9602, 47.8372, 66.8383, 45.774, 56.4756, 54.5328, 0.915168, 45.201, 46.0076, 44.1392, 53.6655, 64.0935, 73.526, 56.9214, 75.2321, 61.8201, 52.1102, 55.0258, 114.363, 53.2797, 0.18
ss_spanner-p039.pddl-bolded-cs.png, 47.9361, 32.5287, 47.163, 31.2681, 38.6684, 38.8268, 0.935425, 31.3738, 32.3779, 30.8653, 37.204, 45.3284, 53.7253, 40.7928, 54.4075, 44.8296, 36.6258, 37.9009, 118.779, 37.2087, 0.25
ss_spanner-p040.pddl-bolded-cs.png, 232.6, 136.897, 229.408, 135.362, 176.58, 143.587, 1.00752, 134.692, 136.035, 131.699, 164.807, 211.015, 255.498, 172.107, 254.945, 173.34, 160.807, 163.756, 245.732, 162.749, 0.19
ss_spanner-p041.pddl-bolded-cs.png, 239.107, 139.484, 247.098, 137.173, 180.592, 144.78, 1.01979, 134.688, 137.51, 134.208, 163.657, 206.006, 274.42, 169.534, 270.769, 173.658, 161.846, 165.479, 261.72, 162.716, 0.3
ss_spanner-p042.pddl-bolded-cs.png, 347.636, 198.797, 352.439, 193.78, 254.674, 202.982, 0.992883, 194.178, 190.075, 192.666, 237.13, 269.825, 398.718, 242.781, 393.644, 246.968, 234.384, 237.515, 347.11, 236.225, 0.35
ss_spanner-p043.pddl-bolded-cs.png, 74.6779, 56.9316, 74.5273, 52.425, 67.0462, 60.9765, 1.01631, 53.8881, 54.5774, 53.3968, 61.9679, 78.1565, 84.3729, 66.3102, 85.2917, 70.0282, 62.6436, 67.7665, 143.84, 63.9344, 0.2
ss_spanner-p044.pddl-bolded-cs.png, 78.7748, 55.6865, 77.2805, 51.6326, 67.5058, 60.1743, 1.06703, 53.0833, 53.7131, 52.5191, 60.6219, 75.6263, 86.838, 64.8684, 87.5301, 69.3525, 61.5253, 67.0759, 144.145, 61.2423, 0.18
ss_spanner-p045.pddl-bolded-cs.png, 172.909, 116.602, 171.605, 107.935, 142.602, 115.656, 1.06509, 110.995, 112.252, 111.509, 127.017, 163.743, 193.312, 135.701, 196.156, 137.073, 130.9, 135.293, 204.458, 132.19, 0.17
ss_spanner-p046.pddl-bolded-cs.png, 181.288, 115.067, 180.658, 107.898, 144.806, 116.615, 1.14775, 112.558, 113.376, 109.601, 127.988, 165.976, 205.76, 138.472, 205.762, 135.655, 131.023, 137.555, 235.755, 132.159, 0.24
ss_spanner-p047.pddl-bolded-cs.png, 381.822, 233.954, 371.811, 225.566, 305.077, 236.932, 1.08718, 225.006, 229.303, 225.805, 271.352, 352.006, 423.285, 285.125, 430.715, 281.243, 277.501, 280.623, 386.082, 278.187, 0.26
ss_spanner-p048.pddl-bolded-cs.png, 155.554, 95.2169, 159.51, 90.9967, 118.116, 96.0148, 1.16754, 92.4888, 91.6975, 90.9001, 106.75, 137.957, 177.878, 114.941, 176.618, 115.087, 110.384, 111.648, 246.455, 111.36, 0.28
ss_spanner-p049.pddl-bolded-cs.png, 34.382, 25.2695, 33.774, 51.6017, 30.5599, 54.8602, 1.01505, 24.8449, 26.4336, 24.0076, 59.733, 34.4897, 38.1484, 30.7122, 38.5683, 63.0111, 28.2666, 33.0747, 105.941, 28.8689, 0.2
ss_spanner-p050.pddl-bolded-cs.png, 211.294, 143.782, 212.183, 293.151, 182.141, 289.225, 1.06119, 141.6, 145.121, 135.012, 346.893, 210.635, 239.323, 171.459, 244.202, 340.671, 164.636, 170.628, 268.131, 168.793, 0.27
ss_spanner-p051.pddl-bolded-cs.png, 478.416, 293.74, 474.191, 606.016, 382.321, 592.402, 1.12038, 292.579, 298.244, 283.68, 737.633, 446.547, 543.814, 358.3, 544.318, 720.248, 348.558, 356.15, 457.445, 354.511, 0.2
ss_spanner-p052.pddl-bolded-cs.png, 504.965, 287.507, 508.517, 608.322, 381.422, 589.426, 1.11622, 291.174, 300.214, 287.457, 739.746, 442.767, 565.597, 358.4, 571.571, 720.444, 349.372, 355.989, 441.477, 360.259, 0.37
ss_spanner-p053.pddl-bolded-cs.png, 818.644, 424.869, 779.252, 883.814, 561.663, 855.134, 1.21737, 429.91, 425.475, 418.005, 1085.77, 661.309, 906.522, 528.057, 900.754, 1050.8, 509.907, 525.207, 607.477, 512.651, 0.35
ss_spanner-p054.pddl-bolded-cs.png, 790.172, 419.635, 783.82, 879.329, 563.709, 879.251, 1.22125, 420.719, 424.372, 416.404, 1087.06, 662.42, 896.546, 519.188, 899.928, 1049.96, 513.331, 517.254, 565.691, 517.191, 0.44
ss_spanner-p055.pddl-bolded-cs.png, 90.1012, 66.3058, 88.6301, 101.022, 80.8598, 109.254, 1.10805, 65.2168, 67.1067, 64.2203, 117.375, 93.1964, 99.8707, 78.2041, 101.024, 126.396, 75.0223, 80.0814, 191.086, 74.7589, 0.21
ss_spanner-p056.pddl-bolded-cs.png, 268.921, 180.199, 265.997, 296.395, 228.257, 297.525, 1.17177, 180.424, 180.075, 178.461, 347.998, 262.212, 302.001, 208.853, 301.686, 352.133, 214.735, 216.952, 327.471, 213.237, 0.32
ss_spanner-p057.pddl-bolded-cs.png, 316.612, 196.406, 312.644, 300.11, 251.539, 306.77, 1.2061, 187.989, 199.614, 195.534, 360.789, 293.2, 349.576, 241.544, 350.95, 369.619, 233.868, 239.009, 361.801, 236.737, 0.31
ss_spanner-p058.pddl-bolded-cs.png, 892.375, 502.218, 851.583, 752.771, 655.882, 762.399, 1.28784, 505.273, 509.234, 501.082, 916.406, 768.909, 992.992, 617.802, 968.539, 921.526, 604.981, 610.328, 697.25, 613.385, 0.49
ss_spanner-p059.pddl-bolded-cs.png, 617.964, 351.051, 627.527, 525.072, 450.381, 533.45, 1.25669, 349.001, 347.519, 349.763, 625.394, 519.692, 684.811, 420.088, 677.588, 632.93, 411.127, 424.698, 501.26, 418.681, 0.25
ss_spanner-p060.pddl-bolded-cs.png, 10000.0, 1064.44, 10000.0, 1573.18, 1430.53, 1595.67, 1.4354, 1064.36, 1092.03, 1050.04, 10000.0, 1690.11, 10000.0, 1315.8, 10000.0, 10000.0, 1288.88, 1309.4, 1414.97, 1303.48, 0.41
ss_spanner-p061.pddl-bolded-cs.png, 408.567, 291.276, 410.513, 358.112, 374.486, 363.776, 1.26379, 290.42, 297.827, 290.682, 423.151, 428.283, 467.805, 351.93, 470.962, 428.59, 344.466, 352.36, 449.473, 348.611, 0.4
ss_spanner-p062.pddl-bolded-cs.png, 367.226, 250.98, 366.017, 303.147, 314.467, 305.425, 1.20808, 251.069, 247.495, 244.48, 352.701, 355.328, 401.856, 296.837, 409.676, 357.425, 287.868, 293.427, 408.738, 288.247, 0.2
ss_spanner-p063.pddl-bolded-cs.png, 667.121, 427.451, 681.276, 510.217, 550.411, 518.96, 1.28102, 431.591, 428.18, 418.907, 621.586, 632.298, 725.637, 511.906, 746.209, 621.074, 502.586, 513.581, 632.118, 512.762, 0.28
ss_spanner-p064.pddl-bolded-cs.png, 1231.13, 762.156, 1246.65, 897.905, 964.796, 928.75, 1.41309, 747.063, 749.612, 737.734, 1084.19, 1125.34, 1389.48, 903.521, 1382.43, 1102.69, 890.088, 909.768, 1042.25, 896.195, 0.45
ss_spanner-p065.pddl-bolded-cs.png, 749.07, 438.236, 744.733, 524.846, 556.294, 529.533, 1.4353, 429.111, 435.133, 430.833, 614.382, 640.152, 821.172, 519.082, 837.607, 624.069, 504.571, 513.039, 615.822, 513.715, 0.27
ss_spanner-p066.pddl-bolded-cs.png, 10000.0, 1594.93, 10000.0, 10000.0, 10000.0, 10000.0, 1.47221, 1584.81, 1589.27, 1582.22, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.28
ss_spanner-p067.pddl-bolded-cs.png, 455.814, 325.111, 452.705, 343.446, 405.96, 362.049, 1.40009, 330.36, 322.983, 321.122, 401.606, 460.404, 510.039, 380.961, 510.445, 417.844, 373.4, 384.393, 504.789, 376.787, 0.23
ss_spanner-p068.pddl-bolded-cs.png, 10000.0, 1443.29, 10000.0, 1502.31, 10000.0, 1541.05, 1.43224, 1438.22, 1451.67, 1420.86, 10000.0, 10000.0, 10000.0, 1735.68, 10000.0, 10000.0, 1711.18, 1768.42, 10000.0, 1733.7, 0.3
ss_spanner-p069.pddl-bolded-cs.png, 1557.71, 1014.63, 1556.0, 1061.86, 1283.24, 1063.83, 1.49641, 1002.62, 1006.32, 1000.07, 1241.85, 1473.62, 1736.41, 1183.62, 1754.29, 1268.61, 1172.74, 1195.44, 1290.27, 1179.54, 0.29
ss_spanner-p070.pddl-bolded-cs.png, 10000.0, 1523.23, 10000.0, 1529.01, 10000.0, 1548.68, 1.54012, 1470.63, 1472.36, 1446.65, 10000.0, 10000.0, 10000.0, 1741.52, 10000.0, 10000.0, 1735.15, 1747.7, 10000.0, 1746.57, 0.24
ss_spanner-p071.pddl-bolded-cs.png, 1324.02, 837.231, 1352.45, 881.549, 1074.14, 883.536, 1.60349, 841.177, 834.752, 829.732, 1041.66, 1222.39, 1488.1, 1011.98, 1488.81, 1050.94, 975.797, 992.414, 1100.86, 986.289, 0.26
ss_spanner-p072.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.5832, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.39
ss_spanner-p073.pddl-bolded-cs.png, 1179.09, 845.671, 1173.4, 848.474, 1061.2, 853.642, 1.58751, 843.553, 841.759, 825.43, 982.463, 1211.47, 1334.22, 981.288, 1339.37, 992.657, 981.257, 984.907, 1113.76, 977.169, 0.23
ss_spanner-p074.pddl-bolded-cs.png, 577.119, 394.83, 562.868, 394.605, 497.516, 412.626, 1.59792, 394.774, 395.594, 396.655, 458.183, 555.233, 629.978, 457.786, 636.653, 468.806, 450.79, 458.543, 583.878, 459.52, 0.21
ss_spanner-p075.pddl-bolded-cs.png, 1050.09, 695.087, 1068.13, 688.096, 883.605, 697.007, 1.55607, 688.179, 694.856, 686.938, 810.917, 1006.19, 1178.94, 823.283, 1192.57, 841.989, 804.124, 825.894, 952.608, 816.395, 0.26
ss_spanner-p076.pddl-bolded-cs.png, 1332.82, 838.293, 1323.38, 834.25, 1065.3, 841.771, 1.60072, 833.138, 834.736, 824.523, 973.499, 1197.24, 1483.43, 985.064, 1474.18, 981.196, 976.053, 975.811, 1099.49, 973.37, 0.28
ss_spanner-p077.pddl-bolded-cs.png, 529.264, 328.886, 502.215, 328.512, 419.391, 339.086, 1.79245, 330.617, 335.874, 325.74, 387.566, 471.544, 556.398, 384.384, 567.751, 391.826, 380.266, 385.266, 487.765, 382.02, 0.4
ss_spanner-p078.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.72672, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.35
ss_spanner-p079.pddl-bolded-cs.png, 922.752, 679.244, 924.755, 655.876, 842.813, 662.782, 1.69449, 666.446, 675.995, 659.297, 767.382, 957.616, 1030.76, 799.408, 1036.75, 773.427, 764.475, 778.876, 895.311, 777.366, 0.25
ss_spanner-p080.pddl-bolded-cs.png, 457.803, 319.893, 436.093, 311.71, 400.035, 314.916, 1.76746, 324.269, 324.556, 320.622, 357.521, 448.033, 500.937, 368.472, 507.966, 364.64, 367.39, 370.132, 519.035, 366.353, 0.22
ss_spanner-p081.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.86576, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.26
ss_spanner-p082.pddl-bolded-cs.png, 10000.0, 1385.31, 10000.0, 1373.45, 1762.18, 1363.86, 1.82226, 1383.18, 1377.64, 1369.79, 1597.99, 10000.0, 10000.0, 1629.99, 10000.0, 1612.59, 1653.21, 1632.26, 1787.65, 1629.81, 0.27
ss_spanner-p083.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.96166, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.51
ss_spanner-p084.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.90876, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.33
ss_spanner-p085.pddl-bolded-cs.png, 195.086, 139.765, 191.795, 469.37, 176.463, 381.24, 1.38549, 141.308, 141.955, 137.129, 548.302, 203.424, 215.746, 163.199, 216.019, 444.921, 158.075, 162.79, 251.616, 160.025, 0.24
ss_spanner-p086.pddl-bolded-cs.png, 268.93, 181.981, 270.591, 601.423, 230.763, 493.861, 1.36321, 178.093, 183.926, 174.519, 713.105, 260.861, 295.684, 213.434, 303.753, 579.079, 209.698, 213.106, 258.776, 209.104, 0.27
ss_spanner-p087.pddl-bolded-cs.png, 907.947, 575.426, 915.45, 10000.0, 752.022, 10000.0, 1.49083, 576.006, 575.091, 560.0, 10000.0, 869.657, 1036.24, 687.752, 1022.41, 10000.0, 669.599, 685.805, 740.532, 684.069, 0.24
ss_spanner-p088.pddl-bolded-cs.png, 948.312, 564.395, 964.071, 10000.0, 753.115, 10000.0, 1.44259, 576.936, 572.135, 558.599, 10000.0, 864.673, 1085.31, 689.695, 1070.76, 10000.0, 675.892, 689.563, 789.259, 681.741, 0.36
ss_spanner-p089.pddl-bolded-cs.png, 1756.96, 971.194, 1757.53, 10000.0, 1310.55, 10000.0, 1.47146, 987.542, 975.907, 956.639, 10000.0, 1487.22, 10000.0, 1182.55, 10000.0, 10000.0, 1183.29, 1175.12, 1230.81, 1179.42, 0.38
ss_spanner-p090.pddl-bolded-cs.png, 10000.0, 1407.11, 10000.0, 10000.0, 10000.0, 10000.0, 1.5429, 1392.21, 1399.39, 1371.25, 10000.0, 10000.0, 10000.0, 1714.28, 10000.0, 10000.0, 1659.51, 1681.92, 1734.76, 1673.02, 0.57
ss_spanner-p091.pddl-bolded-cs.png, 329.107, 243.054, 330.067, 563.533, 301.79, 544.546, 1.55735, 239.546, 241.922, 236.151, 652.91, 341.449, 366.621, 287.413, 365.427, 626.385, 273.98, 282.254, 328.786, 275.225, 0.22
ss_spanner-p092.pddl-bolded-cs.png, 10000.0, 1651.83, 10000.0, 10000.0, 10000.0, 10000.0, 1.60823, 1648.83, 1663.94, 1625.64, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.29
ss_spanner-p093.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.67048, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.3
ss_spanner-p094.pddl-bolded-cs.png, 10000.0, 1245.8, 10000.0, 10000.0, 1644.86, 10000.0, 1.58715, 1238.84, 1243.14, 1222.73, 10000.0, 10000.0, 10000.0, 1482.38, 10000.0, 10000.0, 1465.89, 1494.0, 1532.67, 1488.77, 0.54
ss_spanner-p095.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.65081, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.48
ss_spanner-p096.pddl-bolded-cs.png, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1.86906, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.26
ss_spanner-p097.pddl-bolded-cs.png, 896.526, 636.351, 878.615, 1000.91, 801.405, 1106.53, 1.65841, 637.86, 635.444, 631.15, 1308.84, 916.532, 999.344, 752.535, 995.188, 1306.29, 737.065, 749.939, 874.4, 750.028, 0.2
